Unnamed: 0,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
214.8200547,ENSG00000203446,0.098114498,0.131809445,0.051916286,0.718648713,0,0.056917599,0.094733152,0.043676987,0.062846822,0.153425268,0.860168718,0.140332683,0.091313682,0.169855373,0.019104915,0.329696613,0.173644063,0.350888491,0.682467924,0.242170466,0.33859635,31.20184481,0.005458099,0.343867648,0.262638562,0.104603396,0.294129514,0.024625472,0.082149165,4.036717521,0,0.074173892,2.012606871,0,0.093570908,0.107705455,0.112307185,0.204065698,0.314705738,0.096511602,0.071480963,0.029697679,0,0,0.006438867,0.066479848,0.171100588,0.202058465,0.035369259,0,0.129676656,0.586661144,0.281833742,0.57945005,1.034272769,1.324957364,2.164000365,2.175873029,2.464898738,1.303757232,1.468404408,2.124445468,1.55573874,1.061218864,1.555013107,1.563279047,1.98329825,0.803792363,1.402992834,1.103382603,0.969801326,1.306779103,1.927894596,2.162487125,0.912722899,1.032154281,0.882828158,1.856745776,1.568537243,1.586406013,1.579408437,0,0,33.17651644,0
215.9427014,ENSG00000203496,0.137918069,0.052802096,0,0.127645773,0,0.085081943,0.065520128,0,0,0,0.069802283,0.23963146,0.120925445,0.013422691,0.372457751,0.133672467,0.396392815,0.541059511,0.292652494,0.699342264,0.698489674,0.0476629,0.166428128,0.18797049,0,0,0,0.195458716,1.127070292,5.098320761,0.006596626,0.013462925,3.106220637,0,0,0.249305709,0.302490821,0.012274141,0,0.327743628,0,0.425148996,0.045521878,0.266111146,0.06460924,0.262965335,0,0,0.091487887,0.283948411,0,0.004781621,0.039351844,0.030476079,1.471434939,0.901973022,1.368327765,1.084664355,0.981280059,0.913223503,1.294089702,1.683755105,0.864174995,0,0.929429869,0.967808502,0.824734153,1.203569398,0.891530322,0.97542974,0.965514656,0.692854075,0.92420325,1.52598108,0.798331233,0.075508015,0.837603718,0.426441717,0.953442664,0.782586629,0.856197624,0,0.020486259,5455.047292,1
216.966596,ENSG00000203497,1.195265635,3.840574842,0.99356645,1.025785415,0.333611421,0.650056696,0.881383567,6.915253121,0.628556244,1.83161063,4.003758477,0.870393028,0.690762996,0.199766806,1.972772359,4.873363489,0.410388093,0.542496736,0.484453885,0.478538134,0.331437156,0,0.167121417,0.158717975,0.170569797,0.768553287,0,0,0.852713673,0.072948748,0.089372986,0,1.074521316,0,0.065750888,0.071478749,0.195451171,0.377954665,0.070162503,0,0,0.204808855,0,0.48283137,0,0,0.117976709,0.548490214,0.214460776,0.155869418,0,0.260787601,0.493087558,0.457826512,48.62641918,19.18934306,21.4409665,14.22473749,9.10402611,5.777052827,37.92636404,14.82625342,15.84085013,33.67636145,4.440803854,2.6759885,1.147688571,5.920696127,2.071291327,27.08938373,11.06598686,21.29530728,1.340769841,11.13215117,3.189211852,1.764258582,1.523308015,1.69223404,21.68469584,7.651435613,18.79558471,1,0,319.0295944,1
217.8935784,ENSG00000203498,0.007981889,0,0.001328413,0,0.073053867,3.05E-05,0.315878436,0,0,0,0,0.023516727,0,0,0.57426314,0,0.510793018,0.44681601,0.416716467,0.334752093,0.211546975,0.088209992,0.078311496,0,0.044549866,2.10396242,0.80059931,0.062868187,3.065537681,1.807125321,0,1.926016715,0,0.032388017,0,0.158381654,0.247883513,0.194788481,0,0.122276903,0.25147093,0.081747892,0.04155642,0.151839157,0.122476611,0,0.047204895,0.218629226,0.167091,0.038488164,0.103600515,0.097424288,0,0.113777243,1.066549443,1.641161241,1.554615034,1.898700942,2.344172703,1.812174697,2.192724401,6.100665347,2.198435554,1.042087119,2.099303041,1.192544882,1.286326046,2.075970072,1.410077613,1.376073803,1.253213865,1.390824564,0.84173857,3.935760753,2.579463041,1.023976335,0.936231459,0.72224961,1.02566627,1.303191381,1.112443587,0,0,4835.916771,1
218.9053143,ENSG00000203506,0.765001965,0.996471579,0.518644,0.466121203,0.323914509,1.225234856,0.236292282,0.066034184,0.200234899,0.137737286,0.257847013,0.32818219,0.231473252,0.044871995,0.243370749,0.516154127,0.428063404,0.39530093,0.350760443,0.345844415,0.389283016,0,0,0.039519314,0.362954658,0.910526849,0.100044306,0.014334672,0,16.90766745,0.106450899,6.901452292,31.95172808,0.000435059,0.614978565,0.307468851,0.250383335,0,0.8016192,0.222476666,0.417082578,0.422354125,0.352880383,0,0.503174659,0,0.07616178,0.180897099,0.206511553,0.227537153,0.456420956,0.679302151,0.124854544,0.505369728,1.253678099,1.748483821,1.878781013,2.437214966,2.292669953,1.376906279,1.336047248,1.531994819,1.73545274,1.372896167,2.685870261,7.751218624,17.76264154,1.343011102,1.608802477,1.358064726,2.861668167,3.331686831,4.94326982,1.362688416,1.067394786,2.211000028,1.348617608,6.205285696,1.710088364,11.67472845,2.717859421,0,0.075932101,64.07681465,0
220.2289347,ENSG00000203520,0,0.243626541,0.150493207,0.342319409,0.026355001,0.073387168,0.033615026,0.088777181,0.158249531,0.066074576,0.141281661,0.178577547,0,0,0.815686124,0.134168395,0.459609147,0.530589474,0.283076474,0.490653473,0.415420419,0,0.293483406,0.226103274,0.087846981,0,1.823112526,0.073498484,0.824039827,5.993276979,0.066751483,7.003745332,0,0.087380884,0.079792114,0.481530675,0.374949742,0.21061687,0.375519523,0.249741272,0,0.601174018,0.175912377,0.045031647,0.471113747,0.169163314,0.189669528,0.225828471,0.068355014,0.081185011,0.351118573,0.261085927,0.137753441,0.223613748,1.731857052,3.996008365,1.230805939,2.06746818,2.713638334,1.23400097,1.8450884,5.043942566,2.02087248,1.39700411,1.598448824,1.4814521,1.41056064,1.596859536,1.135491176,1.207515032,2.955942818,1.532659115,1.357422371,2.977679132,2.168824324,1.164875492,1.295364925,1.82359733,19.95047589,4.849801595,12.68381828,0,0.092831784,5061.941907,1
220.945786,ENSG00000203527,0.134752028,0.166277551,0.403344697,0.050161386,0.16292596,0,0.025805043,0.215896879,0.11375977,0.117628756,0.337444952,0.415753715,0.096048378,0,0.012438483,0.136272802,0.587893893,0.567208883,0.444241121,0.673243242,0.487610229,37.82818134,0.048375161,0,0,0.047737649,0.072403905,0.090447947,0.972200891,4.850170936,0,1.931457472,1.130095405,0.021109778,0.558942097,0.295279076,0.313048027,0.465599764,0.451491339,0.070246761,0.006474643,0.519229235,0,0,0.156366672,0.24990768,0.483096158,0.392467054,0,0.296117192,0.154928372,0.424807291,0.657754299,0.770771714,1.081539904,1.513788795,1.519267974,2.975327627,5.743278029,2.038506399,1.705604353,3.247144422,1.752292459,0.718762945,4.865165546,1.702196598,7.217832238,1.646054167,1.321985615,1.171842469,1.725535762,1.760199036,1.380115836,7.211381656,2.679547823,2.225371903,1.596262568,1.522533678,2.547127959,4.034975371,1.645102027,0,0,2.827015398,0
221.9970179,ENSG00000203565,0.184621786,0.963142336,0.56191498,0.212631431,0.034830744,0.216191714,0.149097906,0.352527046,0,0.437542558,0.439989387,0.950820808,0.303579084,0.012913751,0.16599506,0.808751044,0.444965235,0.490413946,0.263155566,0.451700394,0.521783313,0.112857231,0,0.020751507,0.023416465,0.008646543,0.137486441,0,0.172360068,0.051693529,0,0.086262727,0.091996742,0,0.280578428,0.145576399,0.188431577,0.211991548,0.703563879,0.003348419,0.153368587,0.275798983,0.398184134,0.283675508,0.062648701,0.116328122,0.468166458,0.217567397,0,0.163843463,0.357441542,0.788023538,0.341957274,0.89003629,1.040192482,1.26513104,1.656157977,2.081202332,2.138736394,1.205483211,1.854646411,0.909048221,0.989882064,1.541206375,2.335458285,1.500579651,0.955579323,1.239720512,1.005005776,1.078720384,1.015890847,1.19605527,1.395824769,1.165439074,0.773613398,1.579414668,1.644663008,2.388114025,0.924874527,1.437232325,1.418490709,0,0.006982413,12.01076747,1
223.0560792,ENSG00000203585,0.07275221,0.488380278,0,0.32759435,0.337339734,0.153229492,0.395130953,0.075113048,0,0.290660322,0.290741478,0.075869006,0.110645702,0.106442692,0.417176128,0.158032097,0.390675256,0.527515719,0.441201825,0.321350951,0.467713027,33.97882575,0.082957774,0.112617071,0.098670469,0.022780359,0,0.060987193,0.021192207,19.14846047,0,8.024525262,9.951993729,0.053022447,0.223600201,0,0.226443013,0.200134377,0.417332346,0,0.192722262,0.427920698,0.011266244,0.398990579,0.46552681,0,0.035571827,0.002190513,0.274366227,0.103191362,0.388410086,0.623625224,0,0.402960086,1.515541791,2.364414442,2.125707365,2.898953404,3.807873719,1.683977239,1.496137878,1.495286054,1.454902983,1.208137161,4.220402239,2.33550577,0,1.144441697,1.335225267,3.424706259,1.556556907,1.640305412,1.306613631,1.449479698,1.417711667,3.391422625,2.842808573,1.362407402,2.383880826,1.417984007,1.229309917,0,0,3.031633936,0
223.9032381,ENSG00000203588,0.138944271,1.012202003,0.498484761,0.482307718,0.055778729,0.635313612,0.548703951,0.458739043,0.39970974,0.732616322,0.312641116,0.969628224,0.245457372,0,0.479943395,0.290667826,0.475414001,0.457268563,0.319214762,0.497146219,0.467668586,50.00915802,0.16960905,0.239487707,0.185370841,0.152325238,0,0.015588611,2.022418529,0.138199558,0.00901711,0.026420369,0.018136536,0.116825979,0.179301684,0.174294009,0.235451487,0.085268015,0.258760297,0,0.185591934,0.367923927,0.061922727,0.505730545,0,0,0.355760878,0.068362546,0,0.049689538,0.0576906,0.739401471,0.189025359,0.493180727,0.861212009,0.948691284,1.173218795,1.479074142,0.861036593,1.029185731,0.984332931,1.557203005,1.266944078,0.989228734,1.08527041,1.357173477,0.839894292,0.823261457,1.061987285,2.674469672,3.548391089,0.979163808,1.371024368,1.399820256,1.201314179,1.092308777,1.792332965,0.892267718,1.8408956,10.00171019,2.462472097,0,0.109397432,6.028846107,1
225.0339416,ENSG00000203593,0.221123321,0.730266911,0.316167598,0.091391396,0.182428502,1.180882277,0.244205336,0,0,0.118931555,0.090065308,0.426261943,0.431737667,0,0.479379915,0.436365486,0.509225117,0.350699085,0.350185353,0.554464979,0.620988713,0.144341897,0,0.128433979,0.227641162,0,0.136020936,0,0.055595818,3.093231418,0,0.117207714,1.970958676,0.115595825,0.196079824,0.677249896,0.120110373,0.15951502,0.279248536,0.05312922,0.407109965,0.427571418,0.282300324,0.043644284,0.55415399,0.150687904,0.007985193,0,0,0.253146155,0.306887669,0.396381612,0.170185864,0.382267955,2.4521038,2.695726592,2.993267927,5.000812861,4.339881703,2.626896187,1.588448774,2.195253225,2.191396626,24.4038225,20.32645013,21.29897109,33.4041064,11.52643246,30.44343206,11.77056846,13.83042846,2.830388925,73.93797421,4.462640483,24.01300606,3.928831908,43.87176314,3.942389614,40.15303186,5.446324693,23.27100774,1,0,65.9993834,0
226.1013014,ENSG00000203601,0.88165718,0.825133313,1.238509697,0.768678163,0.486691616,0.545098781,0.881183582,0.206721019,1.115627766,0.427060054,0.84778557,0.810347695,0.342038512,0.182577632,0.746437612,0.332756228,0.491012938,0.444511842,0.241186501,0.277838524,0.374176978,0.053943272,0.143068612,0.113740188,0.107363646,0,0.068839195,0.000546823,1.088402671,50.00391206,0.128763057,23.13631488,35.8356572,0,0.419394176,0,0,0.071722349,0.332976244,0.168359502,0.105401163,0.08748429,0,0,0.234553447,0.615418833,0.388161183,0.585622652,0,0,0.203536646,0,0.187515032,0.472577015,2.519819179,3.740119341,2.325280871,2.4712621,2.221964155,1.283939163,1.649919858,2.058306528,1.811654421,0.86310297,3.247543636,1.328051737,2.010692006,1.212532152,1.399031955,1.216183484,1.265508576,1.067062049,1.342682421,2.621001422,3.079104979,6.773319298,2.273977238,1.291227753,1.43682621,2.010383411,1.486134887,0,0.061277478,97.97687719,0
227.0551045,ENSG00000203605,0.370693492,0.8703408,0.705187634,0.713059091,0.225437147,0.092221401,0.287609764,0,0.169485396,0.324833969,0.485796516,0.580467115,0.266925206,0.000232198,0.489454349,0.380457071,0.386589619,0.491680424,0.396385555,0.409271839,0.456832176,0,0.346523664,0.119195355,0.139779871,1.088931898,0.070644231,0,0.067785689,9.109217885,0.010095815,3.90502334,10.02096376,0.118623258,0.401569619,0.182845204,0.385493225,0.654276355,0.721114291,0.220166444,0.051445592,0.65826649,0.432657521,0,0.360796593,0.156845166,0.479790791,0.280102239,0.118816287,0.155250754,0.538847889,0.63398908,0.200369367,0.783932202,0.979132124,1.595027462,1.752999808,2.562569313,2.518932267,1.520127222,1.466182421,1.351808901,1.417043635,0.978032608,2.879288254,1.679918802,1.133732576,1.36470207,0.754423928,1.118084983,1.163748267,1.036795107,1.229913695,1.182459734,1.547031964,1.564889762,0.99221784,1.123186909,1.164341342,1.596720012,1.19171837,0,0,108.0814896,0
227.9304027,ENSG00000203620,0.043650107,0.951093474,0.558112692,0.489179931,0.35470917,0.255004848,0.111908788,0.21212306,0.291651847,0.201894726,0.075949488,0.320499204,0.105579658,0.092048974,0.585254309,0.296249671,0.497781473,0.407308327,0.476036939,0.215432421,0.429398904,0,0,0.174663528,0,2.152280446,0.952012201,0,1.95354611,7.194521715,0.092348258,3.018969273,9.997205305,0.133717585,0.523583394,0.390473776,0.225604062,0.259512701,0.395171045,0.018136793,0.119074941,0.450284599,0.371780929,0.178757532,0.697481288,0.011788957,0.268714788,0,0,0,0.462353403,0.33890426,0,0.28156638,1.199830357,3.437464011,2.379076497,2.313894094,2.146773785,1.488796912,2.413641928,3.841171782,2.495266552,1.070827921,3.205713813,1.744046672,0.984467342,3.474793289,1.896456038,1.939729104,2.06037713,1.124256727,1.301622805,1.990689771,1.99580335,2.707383139,1.884207448,1.988105882,1.191459031,1.821694459,1.676041693,1,0,10.9739979,0
228.9597919,ENSG00000203635,0.012856763,0.946013372,0.691557308,0.475491657,0.103823307,0.572256559,0.155063183,0.315237698,0.182526388,0.254787816,0.223990435,0.713368319,0.373989252,0.065610406,0.265559708,0.855740449,0.331227963,0.500105532,0.390139177,0.415085233,0.524149805,0.12667946,0,0.111130075,0.122088882,1.071742954,0.044262499,0,1.102765108,2.096968587,0.00884667,0,0.885436249,0,0.365392919,0.185410657,0.214946957,0.248808446,0.61083809,0.169383995,0.472982403,0.15578386,0.017687595,0,0.009883818,0.040539966,0.184645744,0.124842934,0.00302265,0,0.434318575,0.625745234,0.119415965,0.810444163,1.064643287,1.407515971,1.304386204,9.355014296,5.276178969,2.528072088,1.26219223,1.209773021,1.379327626,1.090243262,4.281048209,1.353672077,1.171633184,1.63117665,0.918963597,2.656993438,1.36875414,1.455611022,1.744564385,1.644375004,0.968681761,0.973212593,1.419680666,1.051075645,1.468833338,4.436824622,1.782999104,0,0,17.93358136,0
229.9393052,ENSG00000203643,0.061682966,0.279273698,0.320266811,0.263184601,0,0.000699945,0.044144661,0.118084037,0.049053347,0,0,0,0.197324224,0.117067113,1.114783215,0,0.484100242,0.553815922,0.562380123,0.611446038,0.484197382,0,0.036232948,0.160469339,0.016709113,1.93217454,0,0,0.882182041,0,0.097352834,0,0.934328981,0,0.146179109,0.307384754,0.513919543,0.477866573,0.147575927,0.193789743,0.068336471,0.485212464,0.063888574,0,0.671547593,0.149529701,0.186431847,0.360486037,0.033834478,0.08676554,0.473398972,0.063513064,0.322917383,0.053440307,1.073850217,1.3141608,2.042087342,2.63419854,3.280245356,1.29887938,2.077413169,2.878686151,1.962517666,0.104909412,3.736204027,1.671516785,1.529675075,2.789754439,1.419927214,1.347575595,1.542742122,1.995365403,1.438253791,4.310952988,1.21302449,2.906667646,2.027947394,1.325287554,1.064364386,1.961306109,1.284092244,1,0.14584975,5129.03719,1
231.1186671,ENSG00000203645,0.047845527,0.246860512,0.214912829,0.019711439,0.222269303,0.873020888,0.433957417,0,0.2480198,0.227873156,0,0.162027271,0.136978398,0,0.096311152,0,0.332178808,0.467381001,0.537193308,0.317193561,0.46079066,0.014122301,0.037350824,0.113171704,0.054911692,0.016007138,0.042977879,0,0,12.05616417,0,0.124961805,1.095574313,0.062212895,0.358698604,0.216431362,0.189841915,0,0.411411235,0,0.351142753,0.225636023,0.40034319,0,0.49767217,0.0893616,0.265145781,0,0.128738516,0.027247187,0.383685675,0.177043535,0,0.192591932,3.095566191,5.191119305,2.898060219,2.344146842,1.471586498,1.360420645,2.762451826,4.793420801,2.60423114,1.350058399,2.939863456,2.344339391,1.462445122,3.098338555,10.412581,4.191847558,1.342413614,3.404253684,1.410064596,11.01223908,2.723055431,11.00835005,2.894883395,1.63897207,1.378604661,1.725201492,1.351335156,0,0.096125422,424.1615803,0
231.7493971,ENSG00000203650,0.046184144,0.180941786,0.480770968,0.077568575,0.258342698,0.076477686,0,0.054183967,0.139434896,0.179899649,0.053313764,0,0,0.123602604,0.293847425,0.324821955,0.42565257,0.399090647,0.248497805,0.420464421,0.282332419,81.06759687,0.286837989,0,0,0,0.136628973,0.087353523,0.029000982,41.06756163,0,16.03207603,23.9350427,0.067491305,0.100499874,0,0,0,0.079067992,0.116906378,0,0.098628274,0.39828469,0.007839393,0.230444918,0.020314668,0.107709679,0,0,0.052308651,0,0.120116102,0.068694676,0.318686256,1.119314968,1.55223481,1.846905903,1.6177022,1.612233868,1.460825623,2.057966423,2.443880458,2.223414022,1.032872383,2.858092173,1.994109171,2.743564299,2.22268285,1.37226136,1.586092434,1.343824977,2.665558518,8.794176268,3.884944739,6.503401769,2.773513868,6.314948916,2.820725677,7.61944385,2.920546453,4.166392655,0,0,143.0688288,0
233.1820163,ENSG00000203688,0,0,0,0.019049551,0.049515044,0,0.033741415,0,0.199411022,0,0,0.055955418,0.374533227,0,0.334944375,0.017592483,0.523336923,0.531349653,0.327204675,0.744970399,0.44028734,0.022383187,0,0.159174536,0.02247773,0.019778061,0.169336562,0.106589682,0.783058466,1.901216788,0,0,0,0.175941386,0.001036161,0.053449788,0.311371177,0.310779277,0,0.249578232,0.132041162,0,0,0.007914675,0.120229413,0.184195614,0,0.112219038,0,0.193343311,0.077752527,0.132108666,0.031867598,0,1.004011337,1.43215384,1.575052901,2.307983619,4.627836878,1.810890997,2.632439677,2.208666889,1.964966265,1.136515825,4.626889078,1.197952665,2.197146969,2.251094243,0.951880909,1.163703,0.971798674,1.482234127,3.451376301,1.677664715,1.940914422,1.015287538,1.307269107,1.022602122,1.495488407,18.38939006,3.856546845,0,0,4953.046778,1
233.9859554,ENSG00000203706,1.216094236,0.925465516,1.260137005,1.242125521,5.85920508,0.756188156,2.764296032,0,0.160872811,2.949387741,0.223479789,1.154001972,4.71498544,0.085465398,1.973927883,0.957709182,0.626612605,0.650952351,0.841942621,0.529766812,0.507616615,0,0.729731745,0.794118184,0.673473422,0.150766285,0.183365198,0,0.112414355,0.013001329,0.090743443,0,0,0.097617961,0,0.035074257,0.462285072,0.322471902,0.358576975,0.290189392,0.673463263,0.085918001,0,0.295657701,0.733883202,0.102749608,0.200071753,0,0.388833771,0.129258017,0.484602078,0.27806311,0,0.014758555,1.718212441,2.866660531,1.918302083,2.065513606,5.624646934,12.95765929,1.41951256,1.844885407,1.745428389,1.103839506,3.150011667,1.361994895,2.117749992,1.341790709,2.26745807,3.49089547,1.926840861,1.669405665,6.203890842,1.224027743,2.087299704,9.879750093,4.679751244,2.581484234,14.71382038,7.311549922,15.93623035,1,0,50.09618315,0
235.0354549,ENSG00000203709,0.068628332,1.00223862,0.716443504,0.822441942,0.258718777,1.382687054,1.114079517,0,0.313997472,0.351628779,0.898874886,0.741498128,0.293660577,0.282602012,0.0927722,0.866770799,0.501435094,0.51633991,0.477635008,0.527037848,0.463903625,0.107698866,0.492576081,0.113696581,0.262200478,0.092144007,0.016284501,0.113105554,0.166510455,18.92504807,0,6.01723624,15.93598664,2.023785206,0.388829432,0.112152718,0,0,0.233769231,0.008385457,0.431484972,0.170916394,0.215972725,0.049738752,0,0.063657191,0.027754993,0.082433009,0,0.082825163,0.208628977,0.818739993,0.028408723,0.661031947,9.373947862,8.015084456,7.492464487,2.798272169,2.753413104,1.741503164,6.614720772,15.07521304,5.093616332,1.532273637,2.745114819,1.394753761,2.308293259,1.55410857,1.511424897,14.74422533,9.153541201,1.777840997,1.278678148,3.783372897,1.999394063,2.633947857,1.404609923,1.567711639,2.445949353,11.12257103,2.771115898,0,0.134985274,18.83398348,0
236.0254643,ENSG00000203721,0.263286039,0.839016451,0.673735705,0.064882595,0.048070514,0.289982602,0.523277276,0,0.456583103,0.295626155,0.239447249,0.106634731,0.049688323,0,0.088193006,0.169952533,0.428599187,0.315310993,0.232124244,0.424387974,0.358779912,93.00764524,0.278289888,0.190462817,0.133065379,0.002963316,1.273795475,0,1.115971822,67.96493821,0.087800184,17.12979182,28.09141744,0.131516841,0.24402847,0,0.128777952,0.258438787,0.26026466,0.123367386,0.159200623,0.247284485,0.33820634,0,0.263018267,0,0.24212575,0.388888865,0.04133676,0,0.035254887,0.514003057,0,0.730142955,1.922669774,4.207043998,2.906467299,3.445147507,4.268578927,2.002701148,1.906603398,2.392693442,1.873612754,3.830540359,2.12353475,1.444307132,1.019320268,1.940132311,1.199990983,1.244399617,1.598179531,8.147433466,1.191960884,2.51686672,1.782628129,1.143317993,1.377174889,1.728435586,1.5976201,2.249156745,1.32252174,0,0.062451954,25.97500531,0
237.0063473,ENSG00000203729,0.072552909,0,0.016990429,0,0.217188553,0.19740077,0.05281581,0,0.205814382,0.257027323,0,0.091947049,0,0.053566438,0.203487939,0.158485244,0.490772169,0.331344491,0.568016413,0.428084936,0.532164265,0.13288985,0.147436145,0.13565027,0.048425737,0.008916138,1.173387102,0,1.016687226,4.105530129,0,5.056773388,0.106411555,0,0.300149242,0.341740141,0.500450024,0.299360452,0.065142977,0.510716113,0.022982991,0.286478636,0.152111617,0,0.541078188,0.277453866,0.086351775,0.126044211,0.452480022,0.193864182,0.145703002,0.045205192,0,0.093426557,1.229846506,2.652468653,1.70818792,2.663961039,2.556401167,1.316773773,2.359990942,1.894770487,2.00663682,1.351139389,3.143942908,1.133502001,2.558909809,2.604969908,1.129821656,1.230327653,1.293421142,2.636248045,1.440286344,1.58618839,1.805740801,1.394703126,1.186260032,1.197616714,1.42138765,1.449887452,1.579585935,0,0,238.0512895,0
238.1018558,ENSG00000203739,0.065714472,0.945530492,0.340497505,0.254114537,0.077615483,0,0.379171121,0.190194441,0.384152722,0.315946246,0.699992531,0.257026586,0.751992043,0.025697742,0.714306444,0.441032997,0.411663918,0.59647621,0.571474607,0.639583185,0.328740255,0,0.006300029,0.024877151,0.005044324,0,0.095547089,0,0.959409531,11.96136671,0,10.04682802,9.006019625,0,0.038998661,0.053059181,0.051652986,0.559960257,0,0.029654951,0,0,0,0.327845523,0.052910064,0.31114012,0.101197501,0,0,0.129330733,0.067832884,0.509291115,0.284362295,0.447182401,4.408573381,4.980177474,3.331926518,4.610274539,4.585297464,2.011203882,8.854536003,11.46156473,5.184892103,36.18539088,3.583901395,3.245090284,2.203888961,1.966003817,1.499633466,1.971952372,2.022986296,23.08060658,1.355289107,1.588579955,1.389510696,1.352251731,1.298794285,3.88402853,1.590504512,3.122139687,2.067367626,0,0.1566509,3.967311037,1
239.0395053,ENSG00000203801,0.024874587,0.215434313,0,0,0.026084129,0.320644764,0.023039306,0.044486156,0.006690439,0.389000351,0,0,0.223577869,0.312004965,0,0,0.583288757,0.507860625,0.373784967,0.540110741,0.47899424,0,0,0.095323875,0.053566561,0,0.01357903,0,1.007286252,4.869452018,0,5.908434652,5.081022273,0.109790736,0.101426654,0,0,0.370572125,0.135602848,0,0.207006298,0,0.248878504,0.222601686,0,0.06314142,0,0.070545439,0.039904374,0.039991627,0.07360079,0,0.13594301,0,1.162095438,3.068434419,2.06473082,2.411472883,3.379493218,1.620399111,1.94050724,2.99484173,1.869048285,1.01302006,2.609717047,1.718413735,0.900815157,2.914955079,1.025570236,2.15422247,1.779714046,1.778603983,1.262087557,3.549319715,2.092176323,2.878737174,1.310100084,2.246387533,1.184706424,1.413002771,1.4389776,0,0.109780426,153.0409205,1
240.0069646,ENSG00000203808,0.100638536,0.198413495,0.548140197,0.137461981,0.733312653,1.471231031,0.030456261,0,0,0.004759279,0.749274702,0.16248964,1.575680979,1.760479654,3.834023273,0.763089655,0.530019129,0.519306058,0.396421347,0.539119185,0.49925574,74.94442549,0.045735368,0.201036731,0.127082036,0,0,0.009336719,0,14.9597548,0.011716656,2.037235078,7.936583992,0.052743648,0.091269727,0.405932071,0.06190409,0.080960574,0,0,0.085073824,0.312207367,0.348042427,0.111076425,0.219081341,0.047162864,0.11485563,0.126168843,0.22329914,0.076841277,0,0.01213716,0,0,1.526438521,2.341553561,3.106756875,2.508888432,2.347038633,3.691196565,1.640283097,1.730880509,2.266766678,1.211607409,2.630099116,22.09821074,8.017181357,1.006633209,2.357066302,1.721827485,4.964902611,3.070042059,36.88889724,1.748417339,3.822553194,3.844291608,17.68648496,5.902813334,42.77778629,4.702548414,17.12647757,0,0,46.08516775,1
240.9284314,ENSG00000203809,0.08924563,0.073984287,0.461192368,0,0.086188339,0,0,0,0.132480598,0.236579749,0,0.027584576,0,0.485802901,1.088575664,0,0.217611171,0.704079689,0.444030109,0.4453937,0.43073441,0,0.080427392,0.185636075,0.209241831,3.115286315,0.006940184,0.137496085,0.977566313,42.96552201,0.092091801,8.771523367,31.03016518,0.033030491,0.070721424,0.366051353,0.288646096,0,0.025606806,0.144035412,0.129590535,0.524677258,0.178034838,0,0.37936513,0,0.015638293,0.02666209,0.23945684,0,0.044544483,0.035111435,0,0,1.193828012,1.112985576,1.920366338,2.909145666,2.624336398,2.019089235,1.63368749,1.456180638,1.623396954,1.152771403,2.62050289,1.072357919,1.77721876,1.730692774,1.151848593,2.916957708,6.218777659,1.241949434,1.255644807,2.036917564,1.228114683,2.356014087,1.473170983,1.760191778,31.61956421,2.818660678,11.00870926,0,0,167.1166168,1
